Category,Description,Data.Kilocalories,Data.Protein,Data.Fat.Total Lipid,Data.Carbohydrate,Data.Sugar Total,Data.Cholesterol,Data.Water,Data.Major Minerals.Calcium,Data.Major Minerals.Iron,Data.Vitamins.Vitamin C,Data.Vitamins.Vitamin A - RAE,missing_count
No Category,REDDI WIP FAT FREE WHIPPED TOPPING,149.0,3.0,5.0,25.0,16.0,16,66.44,108,0.03,0.0,49,0
MILK,"MILK,CHOC,FLUID,COMM,RED FAT,W/ ADDED CA",78.0,2.99,1.9,12.13,9.550000191,8,82.17,194,0.24,0.0,64,0
YOGURT,"YOGURT,FRUIT,LOFAT,W/LO CAL SWEETENER",105.0,4.86,1.41,18.6,2.900000095,6,74.1,152,0.07,0.7,131,0
CHEESE,"CHEESE,PARMESAN,DRY GRATED,RED FAT",265.0,20.0,20.0,1.37,0.0,88,50.6,1109,0.9,0.0,160,0
CREAM SUB,"CREAM SUB,FLAV,LIQ",251.0,0.69,13.5,35.07,33.04000092,0,50.06,6,0.59,0.0,0,0
CREAM SUB,"CREAM SUB,FLAV,POWDERED",495.0,0.0,21.47,75.42,58.00999832,0,1.52,5,0.63,0.0,0,0
CHEESE,"CHEESE,PROVOLONE,RED FAT",274.0,24.7,17.6,3.5,0.550000012,55,50.6,756,0.52,0.0,141,0
CHEESE,"CHEESE,MEXICAN,BLEND,RED FAT",282.0,24.69,19.4,3.41,0.560000002,62,48.2,1146,0.13,0.0,155,0
EGG MIX,"EGG MIX,USDA CMDTY",549.0,35.6,34.5,23.97,2.460000038,1110,2.78,171,3.23,0.0,117,0
ALLSPICE,"ALLSPICE,GROUND",263.0,6.09,8.69,72.12,0.0,0,8.46,661,7.06,39.2,27,0
No Category,ANISE SEED,337.0,17.6,15.9,50.02,0.0,0,9.54,646,36.96,21.0,16,0
SPICES,"SPICES,BASIL,DRIED",251.0,14.37,3.98,60.96,1.710000038,0,6.43,2113,42.0,61.2,469,0
SPICES,"SPICES,BAY LEAF",313.0,7.61,8.36,74.97,0.0,0,5.44,834,43.0,46.5,309,0
No Category,CARAWAY SEED,333.0,19.77,14.59,49.9,0.639999986,0,9.87,689,16.23,21.0,18,0
SPICES,"SPICES,CARDAMOM",311.0,10.76,6.7,68.47,0.0,0,8.28,383,13.97,21.0,0,0
No Category,CELERY SEED,392.0,18.07,25.27,41.35,0.670000017,0,6.04,1767,44.9,17.1,3,0
CHERVIL,"CHERVIL,DRIED",237.0,23.2,3.9,49.1,0.0,0,7.2,1346,31.95,50.0,293,0
No Category,CHILI POWDER,314.0,12.26,16.76,54.66,7.190000057,0,7.79,278,14.25,64.1,1483,0
CINNAMON,"CINNAMON,GROUND",247.0,3.99,1.24,80.59,2.170000076,0,10.58,1002,8.32,3.8,15,0
CLOVES,"CLOVES,GROUND",323.0,5.98,20.07,61.21,2.380000114,0,6.86,646,8.68,80.8,27,0
CORIANDER LEAF,"CORIANDER LEAF,DRIED",279.0,21.93,4.78,52.1,7.269999981,0,7.3,1246,42.46,566.7,293,0
No Category,CORIANDER SEED,298.0,12.37,17.77,54.99,0.0,0,8.86,709,16.32,21.0,0,0
No Category,CUMIN SEED,375.0,17.81,22.27,44.24,2.25,0,8.06,931,66.36,7.7,64,0
No Category,CURRY POWDER,325.0,12.66,13.81,58.15,2.75999999,0,9.52,478,29.59,11.4,49,0
No Category,DILL SEED,305.0,15.98,14.54,55.17,0.0,0,7.7,1516,16.33,21.0,3,0
DILL WEED,"DILL WEED,DRIED",253.0,19.96,4.36,55.82,0.0,0,7.3,1784,48.78,50.0,293,0
No Category,FENNEL SEED,345.0,15.8,14.87,52.29,,0,8.81,1196,18.54,21.0,7,0
No Category,FENUGREEK SEED,323.0,23.0,6.41,58.35,0.0,0,8.84,176,33.53,3.0,3,0
No Category,GARLIC POWDER,332.0,16.8,0.76,72.71,24.29999924,0,6.45,80,2.75,18.0,0,0
GINGER,"GINGER,GROUND",347.0,9.12,5.95,70.79,3.390000105,0,9.38,116,11.52,7.0,7,0
MACE,"MACE,GROUND",475.0,6.71,32.38,50.5,0.0,0,8.17,252,13.9,21.0,40,0
MARJORAM,"MARJORAM,DRIED",271.0,12.66,7.04,60.56,4.090000153,0,7.64,1990,82.71,51.4,403,0
MUSTARD SEED,"MUSTARD SEED,YELLOW",469.0,24.94,28.76,34.94,6.789999962,0,6.86,521,9.98,3.0,3,0
NUTMEG,"NUTMEG,GROUND",525.0,5.84,36.31,49.29,28.48999977,0,6.23,184,3.04,3.0,5,0
No Category,ONION POWDER,347.0,10.12,1.05,80.67,35.47999954,0,5.01,363,2.56,14.7,0,0
SPICES,"SPICES,OREGANO,DRIED",306.0,11.0,10.25,64.43,4.090000153,0,7.16,1576,44.0,50.0,345,0
No Category,PAPRIKA,289.0,14.76,12.95,55.74,10.34000015,0,9.54,177,23.59,71.1,2637,0
PARSLEY,"PARSLEY,DRIED",276.0,22.42,4.43,51.66,7.269999981,0,9.02,1468,97.86,122.0,509,0
PEPPER,"PEPPER,BLACK",255.0,10.95,3.26,64.81,0.639999986,0,10.51,437,28.86,21.0,15,0
PEPPER,"PEPPER,RED OR CAYENNE",318.0,12.01,17.27,56.63,10.34000015,0,8.05,148,7.8,76.4,2081,0
PEPPER,"PEPPER,WHITE",296.0,10.4,2.12,68.61,0.0,0,11.42,265,14.31,21.0,0,0
No Category,POPPY SEED,525.0,17.99,41.56,28.13,2.99000001,0,5.95,1438,9.76,1.0,0,0
No Category,POULTRY SEASONING,307.0,9.59,7.53,65.59,3.079999924,0,9.31,996,35.3,12.0,132,0
No Category,PUMPKIN PIE SPICE,342.0,5.76,12.6,69.28,7.760000229,0,8.46,682,19.71,23.4,13,0
ROSEMARY,"ROSEMARY,DRIED",331.0,4.88,15.22,64.06,0.0,0,9.31,1280,29.25,61.2,156,0
No Category,SAFFRON,310.0,11.43,5.85,65.37,0.0,0,11.9,111,11.1,80.8,27,0
SAGE,"SAGE,GROUND",315.0,10.63,12.75,60.73,1.710000038,0,7.96,1652,28.12,32.4,295,0
SAVORY,"SAVORY,GROUND",272.0,6.73,5.91,68.73,0.0,0,9.0,2132,37.88,50.0,257,0
SPICES,"SPICES,TARRAGON,DRIED",295.0,22.77,7.24,50.22,0.0,0,7.74,1139,32.3,50.0,210,0
SPICES,"SPICES,THYME,DRIED",276.0,9.11,7.43,63.94,1.710000038,0,7.79,1890,123.6,50.0,190,0
TURMERIC,"TURMERIC,GROUND",354.0,7.83,9.88,64.93,3.210000038,0,11.36,183,41.42,25.9,0,0
BASIL,"BASIL,FRESH",23.0,3.15,0.64,2.65,0.300000012,0,92.06,177,3.17,18.0,264,0
DILL WEED,"DILL WEED,FRSH",43.0,3.46,1.12,7.02,0.0,0,85.95,208,6.59,85.0,386,0
MUSTARD,"MUSTARD,PREPARED,YELLOW",67.0,4.37,4.01,5.33,0.860000014,0,82.65,58,1.51,1.5,4,0
SALT,"SALT,TABLE",0.0,0.0,0.0,0.0,0.0,0,0.2,24,0.33,0.0,0,0
VINEGAR,"VINEGAR,CIDER",21.0,0.0,0.0,0.93,0.400000006,0,93.81,7,0.2,0.0,0,0
THYME,"THYME,FRSH",101.0,5.56,1.68,24.45,0.0,0,65.11,405,17.45,160.1,238,0
No Category,VANILLA EXTRACT,288.0,0.06,0.06,12.65,12.64999962,0,52.58,11,0.12,0.0,0,0
VANILLA EXTRACT,"VANILLA EXTRACT,IMITN,ALCOHOL",237.0,0.05,0.0,2.41,0.0,0,64.46,0,0.13,0.0,0,0
VANILLA EXTRACT,"VANILLA EXTRACT,IMITN,NO ALCOHOL",56.0,0.03,0.0,14.4,14.39999962,0,85.58,3,0.05,0.0,0,0
VINEGAR,"VINEGAR,DISTILLED",18.0,0.0,0.0,0.04,0.039999999,0,94.78,6,0.03,0.0,0,0
CAPERS,"CAPERS,CANNED",23.0,2.36,0.86,4.89,0.409999996,0,83.85,40,1.67,4.3,7,0
HORSERADISH,"HORSERADISH,PREPARED",48.0,1.18,0.69,11.29,7.989999771,0,85.08,56,0.42,24.9,0,0
ROSEMARY,"ROSEMARY,FRESH",131.0,3.31,5.86,20.7,0.0,0,67.77,317,6.65,21.8,146,0
PEPPERMINT,"PEPPERMINT,FRESH",70.0,3.75,0.94,14.89,0.0,0,78.65,243,5.08,31.8,212,0
SPEARMINT,"SPEARMINT,FRESH",44.0,3.29,0.73,8.41,0.0,0,85.55,199,11.87,13.3,203,0
SPEARMINT,"SPEARMINT,DRIED",285.0,19.93,6.03,52.04,0.0,0,11.3,1488,87.47,0.0,529,0
VINEGAR,"VINEGAR,RED WINE",19.0,0.04,0.0,0.27,0.0,0,94.47,6,0.45,0.5,0,0
VINEGAR,"VINEGAR,BALSAMIC",88.0,0.49,0.0,17.03,14.94999981,0,76.45,27,0.72,0.0,0,0
CAMPBELL SOUP CO,"CAMPBELL SOUP CO,PACE,DRY TACO SEAS MIX",188.0,0.0,0.0,56.29,18.76000023,0,5.7,0,6.75,45.0,0,0
BABYFOOD,"BABYFOOD,MEAT,BF,STR",81.0,12.03,2.52,2.43,0.0,51,82.44,5,0.98,2.1,0,0
BABYFOOD,"BABYFOOD,MEAT,BF,STR",81.0,12.03,2.52,2.43,0.0,51,82.44,5,0.98,2.1,0,0
BABYFOOD,"BABYFOOD,MEAT,VEAL,STR",81.0,13.12,2.45,1.51,0.0,33,82.37,6,0.76,0.0,0,0
BABYFOOD,"BABYFOOD,MEAT,PORK,STR",124.0,14.0,7.1,0.0,0.0,48,78.4,5,1.0,1.8,11,0
BABYFOOD,"BABYFOOD,MEAT,HAM,STR",97.0,11.3,3.8,3.7,0.0,24,80.5,6,1.03,2.1,2,0
BABYFOOD,"BABYFOOD,MEAT,HAM,JUNIOR",97.0,11.3,3.8,3.7,0.0,29,80.5,5,1.01,2.1,0,0
BABYFOOD,"BABYFOOD,MEAT,LAMB,STR",87.0,14.07,3.41,0.85,0.0,36,81.06,7,1.19,1.2,0,0
BABYFOOD,"BABYFOOD,MEAT,LAMB,JUNIOR",112.0,15.2,5.2,0.0,0.0,38,79.6,7,1.66,1.7,8,0
BABYFOOD,"BABYFOOD,MEAT,CHICK,STR",130.0,13.7,7.9,0.1,0.0,61,77.5,64,1.4,1.7,6,0
BABYFOOD,"BABYFOOD,MEAT,CHICK,JR",146.0,14.0,9.6,0.0,0.0,59,76.0,55,0.99,1.5,11,0
BABYFOOD,"BABYFOOD,MEAT,CHICK STKS,JR",188.0,14.6,14.4,1.5,1.399999976,78,68.3,73,1.56,1.7,3,0
BABYFOOD,"BABYFOOD,MEAT,TURKEY,STR",111.0,11.5,6.2,1.4,0.0,58,80.32,41,0.7,2.2,0,0
BABYFOOD,"BABYFOOD,MEAT,TURKEY,JR",111.0,11.5,6.2,1.4,0.0,58,80.32,41,0.7,0.0,0,0
BABYFOOD,"BABYFOOD,MEAT,TURKEY STKS,JR",182.0,13.7,14.2,1.4,1.399999976,65,69.8,72,1.24,1.5,6,0
BABYFOOD,"BABYFOOD,MEAT,MEAT STKS,JR",184.0,13.4,14.6,1.1,0.800000012,70,69.5,34,1.38,2.4,21,0
BABYFOOD,"BABYFOOD,DINNER,VEG&DUMPLINGS&BF,STR",48.0,2.0,0.9,7.7,0.0,0,88.9,14,0.39,0.8,21,0
BABYFOOD,"BABYFOOD,DINNER,VEG&DUMPLINGS&BF,JR",48.0,2.1,0.8,8.0,0.0,0,88.6,14,0.47,0.8,33,0
BABYFOOD,"BABYFOOD,DINNER,BF LASAGNA,TODD",77.0,4.2,2.1,10.0,0.0,0,82.3,18,0.87,1.9,58,0
BABYFOOD,"BABYFOOD,DINNER,MACARONI&TOMATO&BF,STR",61.0,2.36,1.47,9.45,2.089999914,7,86.34,17,0.46,0.3,44,0
BABYFOOD,"BABYFOOD,DINNER,MACARONI&TOMATO&BF,JR",59.0,2.5,1.1,9.4,2.430000067,4,86.7,14,0.36,1.5,35,0
BABYFOOD,"BABYFOOD,RAVIOLI,CHS FILLED,W/TOMATO SAU",99.0,3.6,2.2,16.3,0.589999974,7,76.5,54,0.8,0.1,51,0
BABYFOOD,"BABYFOOD,DINNER,BF NOODLE,STR",63.0,2.44,2.26,8.18,1.419999957,8,86.84,10,0.41,0.1,36,0
BABYFOOD,"BABYFOOD,MACARONI&CHS,TODD",83.0,3.5,2.6,11.2,0.790000021,7,81.7,102,0.6,0.0,3,0
BABYFOOD,"BABYFOOD,DINNER,BF&RICE,TODD",82.0,5.0,2.9,8.8,0.0,0,81.9,11,0.69,3.9,25,0
BABYFOOD,"BABYFOOD,DINNER,SPAGHETTI&TOMATO&MEAT,JR",68.0,2.57,1.37,11.42,2.720000029,5,84.17,15,0.53,0.2,63,0
BABYFOOD,"BABYFOOD,DINNER,SPAGHETTI&TOMATO&MEAT,TODD",75.0,5.3,1.0,10.8,0.0,0,81.6,22,0.9,4.1,22,0
BABYFOOD,"BABYFOOD,DINNER,BF STEW,TODD",51.0,5.1,1.2,5.5,1.389999986,13,86.9,9,0.72,3.0,82,0
BABYFOOD,"BABYFOOD,DINNER,VEG&BF,STR",77.0,2.21,3.6,8.84,2.339999914,7,84.94,17,0.35,0.2,246,0
BABYFOOD,"BABYFOOD,DINNER,VEG&BF,JR",77.0,2.21,3.6,8.84,2.339999914,7,84.94,17,0.35,0.2,246,0
BABYFOOD,"BABYFOOD,DINNER,BF W/VEG",96.0,2.03,6.93,6.36,2.160000086,12,84.3,19,0.33,0.0,222,0
BABYFOOD,"BABYFOOD,DINNER,VEG&BACON,STR",69.0,1.92,2.95,8.81,1.769999981,4,85.75,14,0.3,0.3,114,0
BABYFOOD,"BABYFOOD,DINNER,VEG&HAM,STR",59.0,2.19,2.14,7.8,1.370000005,5,87.47,16,0.41,1.6,144,0
BABYFOOD,"BABYFOOD,DINNER,VEG&HAM,JR",,2.02,1.89,8.65,0.99000001,3,87.0,14,0.24,1.1,144,0
BABYFOOD,"BABYFOOD,DINNER,VEG&LAMB,STR",52.0,2.0,2.0,6.9,0.939999998,6,88.6,12,0.35,1.2,100,0
BABYFOOD,"BABYFOOD,DINNER,VEG&LAMB,JR",51.0,2.1,1.7,7.1,0.939999998,5,88.6,13,0.34,1.7,138,0
BABYFOOD,"BABYFOOD,DINNER,CHICK NOODLE,STR",66.0,2.69,2.06,9.08,2.5,16,85.64,27,0.64,0.1,110,0
BABYFOOD,"BABYFOOD,DINNER,CHICK NOODLE,JR",55.0,2.37,1.18,8.79,1.070000052,9,87.25,21,0.38,0.1,87,0
BABYFOOD,"BABYFOOD,DINNER,CHICK SOUP,STR",50.0,1.6,1.7,7.2,1.720000029,4,89.1,37,0.27,1.0,69,0
BABYFOOD,"BABYFOOD,DINNER,CHICK STEW,TODD",78.0,5.2,3.7,6.4,1.679999948,29,83.3,36,0.66,1.9,52,0
BABYFOOD,"BABYFOOD,DINNER,VEG CHICK,STR",59.0,2.47,1.73,8.42,1.580000043,11,86.9,27,0.53,0.1,207,0
BABYFOOD,"BABYFOOD,DINNER,VEG,NOODLES&CHICK,STR",63.0,2.0,2.5,7.9,0.0,0,87.2,28,0.35,0.7,71,0
BABYFOOD,"BABYFOOD,DINNER,VEG,NOODLES&CHICK,JR",64.0,1.7,2.2,9.1,0.0,0,86.2,26,0.49,0.8,53,0
BABYFOOD,"BABYFOOD,DINNER,PASTA W/VEG",60.0,1.7,2.1,8.4,1.200000048,5,87.3,14,0.5,2.9,41,0
BABYFOOD,"BABYFOOD,DINNER,VEG&NOODLES&TURKEY,STR",44.0,1.2,1.2,6.8,0.0,0,90.3,32,0.19,0.8,50,0
BABYFOOD,"BABYFOOD,DINNER,VEG&NOODLES&TURKEY,JR",52.0,1.8,1.5,7.6,0.0,0,88.7,32,0.26,0.8,50,0
BABYFOOD,"BABYFOOD,DINNER,TURKEY&RICE,STR",52.0,2.27,1.24,7.94,1.659999967,5,88.22,18,0.29,0.2,81,0
BABYFOOD,"BABYFOOD,DINNER,TURKEY&RICE,JR",56.0,2.37,0.92,9.57,1.25,4,86.64,24,0.41,0.3,94,0
BABYFOOD,"BABYFOOD,DINNER,VEG&TURKEY,STR",48.0,2.32,0.9,7.62,1.539999962,4,88.82,27,0.37,0.7,220,0
BABYFOOD,"BABYFOOD,DINNER,VEG&TURKEY,JR",53.0,1.72,1.74,7.55,1.360000014,4,88.5,16,0.36,0.4,216,0
BABYFOOD,"BABYFOOD,DINNER,VEG&TURKEY,TODD",80.0,4.8,3.4,8.0,0.0,0,82.3,46,0.6,3.4,105,0
BABYFOOD,"BABYFOOD,DINNER,MACARONI&CHS,STR",67.0,3.14,2.11,8.95,1.269999981,7,85.25,66,0.21,0.1,24,0
BABYFOOD,"BABYFOOD,DINNER,MACARONI&CHS,JR",61.0,2.6,2.0,8.2,1.320000052,6,86.5,51,0.3,1.3,30,0
BABYFOOD,"BABYFOOD,VEG,GRN BNS,STR",27.0,1.2,0.17,6.29,1.879999995,0,91.85,39,0.67,0.3,18,0
BABYFOOD,"BABYFOOD,VEG,GRN BNS,JR",24.0,1.2,0.1,5.7,1.080000043,0,92.5,65,1.08,8.4,24,0
BABYFOOD,"BABYFOOD,GRN BNS,DICES,TODD",29.0,1.2,0.2,5.7,1.059999943,0,92.6,27,0.4,1.7,24,0
BABYFOOD,"BABYFOOD,VEG,GRN BNS&POTATOES",62.0,2.2,1.9,9.0,2.349999905,5,86.2,60,0.5,1.1,14,0
BABYFOOD,"BABYFOOD,VEG,BEETS,STR",34.0,1.3,0.1,7.7,6.090000153,0,90.1,14,0.32,2.4,1,0
BABYFOOD,"BABYFOOD,VEG,CARROTS,STR",27.0,0.8,0.1,6.0,3.640000105,0,92.3,22,0.37,5.7,573,0
BABYFOOD,"BABYFOOD,VEG,CARROTS,JR",32.0,0.8,0.2,7.2,3.160000086,0,91.0,23,0.39,5.5,591,0
Babyfood,"Babyfood, vegetables, squash, strained",28.0,0.81,0.2,5.73,3.369999886,0,92.66,24,0.32,0.3,85,0
BABYFOOD,"BABYFOOD,VEG,SQUASH,JR",24.0,0.81,0.2,5.73,3.24000001,0,92.66,24,0.32,0.3,85,0
BABYFOOD,"BABYFOOD,VEG,SWT POTATOES,STR",57.0,1.1,0.1,13.2,4.050000191,0,84.8,16,0.37,9.9,322,0
BABYFOOD,"BABYFOOD,VEG,SWT POTATOES,JR",60.0,1.1,0.1,13.9,4.239999771,0,84.1,16,0.39,9.6,332,0
BABYFOOD,"BABYFOOD,POTATOES,TODDLER",52.0,1.0,0.1,11.73,0.910000026,0,86.8,4,0.2,10.5,0,0
BABYFOOD,"BABYFOOD,VEG,BUTTERNUT SQUASH&CORN",50.0,2.0,0.6,9.3,2.930000067,0,87.3,32,0.4,4.9,140,0
BABYFOOD,"BABYFOOD,APPLS,DICES,TODD",51.0,0.2,0.1,12.1,10.82999992,0,87.5,10,0.2,31.3,2,0
BABYFOOD,"BABYFOOD,FRUIT,APPLSAUC,STR",41.0,0.2,0.2,10.8,9.869999886,0,88.6,4,0.22,38.3,1,0
BABYFOOD,"BABYFOOD,FRUIT,APPLSAUC,JR",,0.0,0.0,10.3,8.479999542,0,89.5,5,0.22,37.8,0,0
BABYFOOD,"BABYFOOD,FRUIT,APRICOT W/TAPIOCA,STR",60.0,0.3,0.0,16.3,1.409999967,0,83.1,9,0.3,21.6,36,0
BABYFOOD,"BABYFOOD,VEG,CORN,CRMD,STR",57.0,1.4,0.4,14.1,1.230000019,1,83.6,20,0.28,2.1,5,0
BABYFOOD,"BABYFOOD,VEG,CORN,CRMD,JR",65.0,1.4,0.4,16.25,1.480000019,1,81.4,4,0.27,2.2,2,0
BABYFOOD,"BABYFOOD,VEG,PEAS,STR",50.0,3.27,0.43,8.36,2.00999999,0,87.52,18,0.95,0.6,11,0
BABYFOOD,"BABYFOOD,PEAS,DICES,TODD",64.0,3.9,0.8,10.3,4.130000114,0,84.6,21,1.0,6.0,15,0
BABYFOOD,"BABYFOOD,VEG,SPINACH,CRMD,STR",37.0,2.5,1.3,5.7,2.329999924,5,89.6,89,0.62,8.7,227,0
BABYFOOD,"BABYFOOD,FRUIT,APRICOT W/TAPIOCA,JR",63.0,0.3,0.0,17.3,1.399999976,0,82.1,8,0.27,17.9,36,0
BABYFOOD,"BABYFOOD,FRUIT,BANANAS W/TAPIOCA,STR",56.0,0.4,0.1,15.3,0.379999995,0,84.0,5,0.2,16.7,2,0
BABYFOOD,"BABYFOOD,FRUIT,PEACHES,STR",65.0,0.94,0.33,14.48,11.5,0,83.65,4,0.23,46.1,34,0
BABYFOOD,"BABYFOOD,FRUIT,PEACHES,JR",65.0,0.94,0.33,14.48,11.5,0,83.65,4,0.23,46.1,34,0
BABYFOOD,"BABYFOOD,FRUIT,PEARS,STR",42.0,0.3,0.2,10.8,6.980000019,0,88.4,8,0.24,24.5,1,0
BABYFOOD,"BABYFOOD,FRUIT,PEARS,JR",43.0,0.3,0.1,11.6,7.340000153,0,87.8,8,0.25,22.0,1,0
BABYFOOD,"BABYFOOD,FRUIT,PLUMS W/TAPIOCA,WO/VIT C,STR",71.0,0.1,0.0,19.7,13.34000015,0,80.0,6,0.2,1.1,7,0
BABYFOOD,"BABYFOOD,FRUIT,PLUMS W/TAPIOCA,WO/VIT C,JR",74.0,0.1,0.0,20.5,13.64000034,0,79.2,6,0.22,0.8,5,0
BABYFOOD,"BABYFOOD,FRUIT,PRUNES W/TAPIOCA,WO/VIT C,STR",69.0,0.6,0.1,18.5,10.97000027,0,80.3,15,0.35,0.8,23,0
BABYFOOD,"BABYFOOD,FRUIT,PRUNES W/TAPIOCA,WO/VIT C,JR",70.0,0.6,0.1,18.7,10.97000027,0,80.1,15,0.33,0.8,10,0
BABYFOOD,"BABYFOOD,PRUNES,WO/VIT C,STR",101.0,1.0,0.2,23.52,21.20999908,0,74.3,21,0.4,1.3,3,0
BABYFOOD,"BABYFOOD,FRUIT DSSRT,MANGO W/ TAPIOCA",70.0,0.3,0.2,19.0,13.0,0,80.0,8,0.2,15.8,23,0
BABYFOOD,"BABYFOOD,PEARS,DICES,TODD",57.0,0.3,0.1,13.6,8.659999847,0,85.6,10,0.2,31.3,1,0
BABYFOOD,"BABYFOOD,FRUIT,APPLSAUC&APRICOTS,STR",44.0,0.2,0.2,11.64,9.25,0,87.7,6,0.25,18.9,17,0
BABYFOOD,"BABYFOOD,FRUIT,APPLSAUC&APRICOTS,JR",47.0,0.2,0.2,12.4,8.720000267,0,86.9,6,0.26,17.9,2,0
BABYFOOD,"BABYFOOD,FRUIT,APPLSAUC&CHERRIES,STR",51.0,0.0,0.0,14.1,10.81000042,0,85.63,1,0.3,42.8,2,0
BABYFOOD,"BABYFOOD,FRUIT,APPLSAUC&CHERRIES,JR",51.0,0.0,0.0,14.1,10.60999966,0,85.6,1,0.3,42.8,2,0
BABYFOOD,"BABYFOOD,FRUIT,APPLSAUC W/BANANA,JR",66.0,0.37,0.1,16.16,4.349999905,0,83.14,5,0.24,17.3,0,0
BABYFOOD,"BABYFOOD,FRUIT,APPLSAUC&PNAPPL,STR",37.0,0.1,0.1,10.1,0.0,0,89.5,4,0.1,28.1,0,0
BABYFOOD,"BABYFOOD,FRUIT,APPLSAUC&PNAPPL,JR",39.0,0.1,0.1,10.5,0.0,0,89.1,4,0.1,26.8,1,0
BABYFOOD,"BABYFOOD,FRUIT,APPL & RASPBERRY,STR",58.0,0.2,0.2,15.6,12.96000004,0,83.8,5,0.22,26.8,1,0
BABYFOOD,"BABYFOOD,FRUIT,APPL & RASPBERRY,JR",58.0,0.2,0.2,15.4,12.96000004,0,84.0,5,0.22,28.9,2,0
BABYFOOD,"BABYFOOD,FRUIT & VEG,APPL & SWT POTATO",64.0,0.3,0.22,15.3,11.60000038,0,84.0,8,0.2,6.4,103,0
BABYFOOD,"BABYFOOD,FRUIT,BANANAS&PNAPPL W/TAPIOCA,JR",68.0,0.2,0.1,18.4,8.409999847,0,81.1,7,0.13,21.2,2,0
BABYFOOD,"BABYFOOD,FRUIT,BANANAS&PNAPPL W/TAPIOCA,STR",65.0,0.2,0.0,17.8,10.72999954,0,81.7,7,0.23,19.2,3,0
BABYFOOD,"BABYFOOD,FRUIT,PEARS&PNAPPL,STR",41.0,0.3,0.1,10.9,7.789999962,0,88.5,10,0.25,27.5,1,0
BABYFOOD,"BABYFOOD,FRUIT,PEARS&PNAPPL,JR",44.0,0.3,0.2,11.4,7.360000134,0,87.8,10,0.21,16.8,2,0
BABYFOOD,"BABYFOOD,FRUIT,GUAVA&PAPAYA W/TAPIOCA,STR",63.0,0.2,0.1,17.0,0.0,0,82.5,7,0.2,80.9,9,0
BABYFOOD,"BABYFOOD,PEACHES,DICES,TODD",51.0,0.5,0.2,11.8,9.489999771,0,87.4,6,0.2,31.3,7,0
BABYFOOD,"BABYFOOD,FRUIT,PAPAYA&APPLSAUC W/TAPIOCA,STR",70.0,0.2,0.1,18.9,0.0,0,80.6,7,0.44,113.1,4,0
BABYFOOD,"BABYFOOD,FRUIT,BANANAS W/APPLS&PEARS,STR",84.0,0.9,0.22,19.7,12.76000023,0,79.0,5,0.3,13.9,3,0
BABYFOOD,"BABYFOOD,FRUIT,APPL&BLUEBERRY,STR",61.0,0.2,0.2,16.3,13.93000031,0,83.1,4,0.2,27.8,1,0
BABYFOOD,"BABYFOOD,FRUIT,APPL&BLUEBERRY,JR",62.0,0.2,0.2,16.6,8.829999924,0,82.8,5,0.4,13.9,2,0
BABYFOOD,"BABYFOOD,JUICE,APPLE",47.0,0.0,0.1,11.7,10.69999981,0,88.0,4,0.57,57.9,1,0
BABYFOOD,"BABYFOOD,APPLE-BANANA JUC",51.0,0.2,0.1,12.3,11.0,0,87.1,7,0.2,27.9,0,0
BABYFOOD,"BABYFOOD,JUC,APPL&PEACH",43.0,0.2,0.1,10.5,9.590000153,0,89.0,3,0.56,58.5,3,0
BABYFOOD,"BABYFOOD,APPLE-CRANBERRY JUC",46.0,0.0,0.02,11.49,6.880000114,0,88.3,6,0.22,27.9,1,0
BABYFOOD,"BABYFOOD,JUC,APPL&PLUM",49.0,0.1,0.0,12.3,11.53999996,0,87.3,5,0.62,58.2,2,0
BABYFOOD,"BABYFOOD,JUC,APPL&PRUNE",72.0,0.2,0.1,18.0,10.57999992,0,81.3,9,0.95,67.5,1,0
BABYFOOD,"BABYFOOD,JUICE,ORANGE",45.0,0.6,0.3,10.2,8.260000229,0,88.5,12,0.17,62.5,3,0
BABYFOOD,"BABYFOOD,JUC,ORANGE&APPL",43.0,0.4,0.2,10.1,0.0,0,88.9,10,0.2,76.9,4,0
BABYFOOD,"BABYFOOD,JUC,ORANGE&APPL&BANANA",47.0,0.4,0.1,11.5,10.02999973,0,87.6,5,0.35,32.1,1,0
BABYFOOD,"BABYFOOD,JUC,ORANGE&APRICOT",46.0,0.8,0.1,10.9,0.0,0,87.8,6,0.38,85.9,11,0
BABYFOOD,"BABYFOOD,JUC,ORANGE&BANANA",50.0,0.7,0.1,11.9,0.0,0,86.9,17,0.11,34.0,2,0
BABYFOOD,"BABYFOOD,JUC,ORANGE&PNAPPL",48.0,0.5,0.1,11.7,0.0,0,87.3,8,0.42,53.4,2,0
BABYFOOD,"BABYFOOD,JUC,PRUNE&ORANGE",70.0,0.6,0.3,16.8,0.0,0,81.9,12,0.87,63.8,7,0
BABYFOOD,"BABYFOOD,JUC,MXD FRUIT",47.0,0.1,0.1,11.6,8.460000038,0,87.9,8,0.34,63.6,2,0
BABYFOOD,"BABYFOOD,CRL,BARLEY,DRY",365.0,11.1,3.4,75.3,3.099999905,0,6.8,795,47.5,2.2,0,0
BABYFOOD,"BABYFOOD,CRL,WHL WHEAT,W/APPLS,DRY",402.0,12.6,4.8,77.1,22.20000076,0,1.7,600,45.0,58.3,1,0
